ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
233,233,wéedabaa,hormigaant11439,false,expert,Chacon2017,w   e e   d   a   b   a a,,Chacon2017
234,234,kéeʃi,hormigaant26923,false,expert,Chacon2017,k   e e   -   -   -   -   -   ʃ   i   -   -   -   -   -   -,,Chacon2017
235,235,húuba,arboltree26549,false,expert,Chacon2017,h   u u   b   a,,Chacon2017
236,236,áikuba,arboltree20624,false,expert,Chacon2017,-   a   i   k   u   b   a,,Chacon2017
237,237,bánabai,hojaleaf11231,false,expert,Chacon2017,-   -   -   b   a   -   n   a   b   a   i   -,,Chacon2017
238,238,báinaa,hojaleaf11231,false,expert,Chacon2017,-   -   -   b   a   i   n   a a   -   -   -   -,,Chacon2017
239,239,kabáinai,hojaleaf11231,false,expert,Chacon2017,-   k   a   b   a   i   n   a   i   -   -   -,,Chacon2017
240,240,íimi,semillaseed22013,false,expert,Chacon2017,-   i i   m   i   -,,Chacon2017
241,241,káana,maizcornmaize14203,false,expert,Chacon2017,k   a a   -   n   a   -   -,,Chacon2017
242,242,áaliʒi,yucamanioc26955,false,expert,Chacon2017,-   a a   l   i   ʒ   i   -   -   -   -   -   -   -,,Chacon2017
243,243,katíwiija,harinadeyucamaniocflour27043,false,expert,Chacon2017,k   a   t   i   w   i i   j   a,,Chacon2017
244,244,íinabiʃi,harinadeyucamaniocflour10878,false,expert,Chacon2017,i i   n   a   b   i   ʃ   i,,Chacon2017
245,245,ʧéema,tabacotobacco23021,false,expert,Chacon2017,ʧ   e e   m   a,,Chacon2017
246,246,dumáʃi,algodoncotton711,false,expert,Chacon2017,d   u   m   a   ʃ   i,,Chacon2017
247,247,ʧukúta,calabazoporogourd26951,false,expert,Chacon2017,ʧ   u   k   u   t   a   -   -,,Chacon2017
248,248,ijália,ajichilipepper588,false,expert,Chacon2017,i   j   a   l   i   a,,Chacon2017
249,249,paláatuna,platanoplantain26671,false,expert,Chacon2017,p   a   l   a a   t   u   n   a   -   -   -   -   -,,Chacon2017
250,250,iwíduma,salsalt26975,false,expert,Chacon2017,-   i   w   i   d   u   m   a,,Chacon2017
251,251,bákeeʒi,unoone24236,false,expert,Chacon2017,-   -   b   a   -   k   -   e e   ʒ   i   -,,Chacon2017
252,252,ʧámai,dostwo7925,false,expert,Chacon2017,-   ʧ   a   m   a   -   i   -,,Chacon2017
253,253,ʧámaahu,dostwo7925,false,expert,Chacon2017,-   ʧ   a   m   a a   h   u   -,,Chacon2017
254,254,nujá,yoi25781,false,expert,Chacon2017,n   u   -   j   a   -   -   -   -   -,,Chacon2017
255,255,nujá nujá,yoi25781,false,expert,Chacon2017,n   u   -   j   a,,Chacon2017
256,256,hijá,ustedyousingular24386,false,expert,Chacon2017,h   i   j   a   -   -,,Chacon2017
257,257,ijá,ustedesyouplural24289,false,expert,Chacon2017,-   -   i   j   a,,Chacon2017
258,258,únibaa,quebradacanostream20155,false,expert,Chacon2017,u   n   i   b   a a   -,,Chacon2017
259,259,iníhbaa,trochapath23836,false,expert,Chacon2017,-   i   n   i   h   -   b   a a,,Chacon2017
260,260,jáhbaa,trochapath26780,false,expert,Chacon2017,-   -   j   a   h   b   a a,,Chacon2017
261,261,ʧála,cuernohorn6912,false,expert,Chacon2017,(   -   -   -   -   )   ʧ   a   l   a   -   -   -   -   -,,Chacon2017
262,262,ʧaaliidee,higadoliver11810,false,expert,Chacon2017,ʧ   a a   l   i i   d   e e   -,,Chacon2017
263,263,íʒa,beberdrink2354,false,expert,Chacon2017,(   -   -   -   )   i   ʒ   a   -   -   -   -   -   -   -   -   -,,Chacon2017
264,264,kába,versee24973,false,expert,Chacon2017,-   -   -   -   -   k   a   b   a   -   -   -   -,,Chacon2017
265,265,dáanta,dantatapir7031,false,expert,Chacon2017,d   a a   n   t   a,,Chacon2017
266,266,éemi,oirhear17366,false,expert,Chacon2017,(   -   -   )   -   e e   -   m   i   -   -   -   -   -   -   (   -   -   -   -   -   -   -   -   ),,Chacon2017
267,267,máanalijii,morirdie26793,false,expert,Chacon2017,m   a a   n   a   l   i   j   i i   -   -,,Chacon2017
268,268,íinu,venircome24769,false,expert,Chacon2017,-   i i   n   u   -   -   -   -   -   -   -   -   -,,Chacon2017
269,269,dúuli,montanamountain14599,false,expert,Chacon2017,-   -   -   d   u u   -   l   i   -   -   -   -   -,,Chacon2017
270,270,awáka,montanamountain14608,false,expert,Chacon2017,-   -   -   -   -   -   -   a   w   a   -   k   a,,Chacon2017
271,271,kaʃiámui,llenofull26804,false,expert,Chacon2017,k   a   ʃ   i   a   m   u   i,,Chacon2017
272,272,kúulíi,llenofull13222,false,expert,Chacon2017,k   u u   l   i i,,Chacon2017
273,273,wáalii,nuevonew16481,false,expert,Chacon2017,w   a a   l   i i   -   -   -   -   -   -   -   -   -,,Chacon2017
274,274,húhuneda,soplarblow71,false,expert,Chacon2017,-   -   -   -   h   u   -   h   u   n   e   d   a   -   -   -   -   -,,Chacon2017
275,275,kʰĩrã́me,lenguatongue26673,false,expert,Chacon2017,-   -   -   k ʰ   ĩ   -   r   ã   m   e,,Chacon2017
276,276,kʰída,dientetooth7700,false,expert,Chacon2017,k ʰ   i   -   d   a   -,,Chacon2017
277,277,kʰĩ̵,nariznose15502,false,expert,Chacon2017,-   -   -   -   -   -   -   -   -   -   k ʰ   ĩ ̵   -   -   -   -   -   -   -   -   -   -   -   -   -,,Chacon2017
278,278,táu,ojoeye16693,false,expert,Chacon2017,-   -   -   -   -   -   t   a   -   u   -   (   -   -   -   -   -   -   -   -   -   -   -   -   -   -   ),,Chacon2017
279,279,kʰí̵i̵ɾi̵,orejaear16948,false,expert,Chacon2017,(   -   -   -   )   k ʰ   i ̵ i ̵   -   -   -   -   -   -   -   -   ɾ   i ̵   -   -,,Chacon2017
280,280,hu,tetasenopechowomansbreasts23305,false,expert,Chacon2017,h   u   -   -   -   -   -,,Chacon2017
281,281,húa hã,manohand13814,false,expert,Chacon2017,h   u   -   a,,Chacon2017
282,282,sinapóte,rodillaknee21070,false,expert,Chacon2017,s   i   n   a   p   o   t   e,,Chacon2017
283,283,e,pielskin18834,false,expert,Chacon2017,e,,Chacon2017
284,284,bí̵i̵ɾi̵,huesobone11552,false,expert,Chacon2017,b   i ̵ i ̵   -   -   ɾ   i ̵,,Chacon2017
285,285,wa,sangreblood21581,false,expert,Chacon2017,w   a,,Chacon2017
286,286,ẽpẽìɾã,gentepeople10145,false,expert,Chacon2017,ẽ   p   ẽ   i   ɾ   ã   -,,Chacon2017
287,287,kʰíma,maridoesposohusband13946,false,expert,Chacon2017,k ʰ   i   m   a,,Chacon2017
288,288,akʰõìɾẽ,padrefather17476,false,expert,Chacon2017,a   -   k ʰ   õ   i   ɾ   ẽ   -,,Chacon2017
289,289,ʧóna,viejooldman25210,false,expert,Chacon2017,-   -   -   ʧ   o   n   a   -   -   -,,Chacon2017
290,290,panía,aguawater26732,false,expert,Chacon2017,-   p   a   -   n   -   i   a   -   -   -   -   -,,Chacon2017
291,291,to,rioriver21336,false,expert,Chacon2017,t   o   -,,Chacon2017
292,292,to néɾã,islaisland11964,false,expert,Chacon2017,-   -   t   o   -   -   -   -   -,,Chacon2017
293,293,tʰí̵da to,lagolake12404,false,expert,Chacon2017,-   -   -   -   t ʰ   i ̵   d   a   -   -   -   -   -   -   -   -,,Chacon2017
294,294,susúa,pantanoswamp17708,false,expert,Chacon2017,s   u   s   u   a,,Chacon2017
295,295,éuhã susúa,pantanoswamp17760,false,expert,Chacon2017,e   u   h   ã   -,,Chacon2017
296,296,kʰída ʧaaɾée,catarataraudalrapids4291,false,expert,Chacon2017,k ʰ   i   d   a   -   -   -   -   -   -,,Chacon2017
297,297,tʰí̵pi̵ táu,candelafuegofire4608,false,expert,Chacon2017,t ʰ   i ̵   -   p   i ̵,,Chacon2017
298,298,akʰṍɾẽ hĩ́ɾũ,solsun22358,false,expert,Chacon2017,a   k ʰ   õ   ɾ   ẽ,,Chacon2017
299,299,atáne,lunamoon26831,false,expert,Chacon2017,a   t   a   n   e,,Chacon2017
300,300,kʰakʰai,estrellastar9220,false,expert,Chacon2017,k ʰ   a   -   k ʰ   a   -   -   i   -,,Chacon2017
301,301,pʰãɾĩkʰúa,nochenight15883,false,expert,Chacon2017,p ʰ   ã   ɾ   ĩ   k ʰ   u   a,,Chacon2017
302,302,jóoɾo,tierraearth23375,false,expert,Chacon2017,-   j   o o   ɾ   o,,Chacon2017
303,303,máu,piedrastone18644,false,expert,Chacon2017,m   a   u   -   -   -   -   -   -   -   -   -   -   -   -   -   -   -,,Chacon2017
304,304,te,casahouse26842,false,expert,Chacon2017,-   t   e   -   -   -   -   -,,Chacon2017
305,305,kʰíɾu,techoroof26333,false,expert,Chacon2017,-   -   k ʰ   -   i   ɾ   u   -   -,,Chacon2017
306,306,te kʰíɾu,techoroof26842,false,expert,Chacon2017,-   t   e   -   -   -   -   -,,Chacon2017
307,307,hoipʰáɾu,esteramat9005,false,expert,Chacon2017,h   o   i   p ʰ   a   -   ɾ   u   -,,Chacon2017
308,308,o,caminosenderotrochapathtrail3530,false,expert,Chacon2017,-   o,,Chacon2017
309,309,tʰí̵ɾi,redfishnet20823,false,expert,Chacon2017,-   -   t ʰ   i ̵   ɾ   i   -   -   -   -   -,,Chacon2017
310,310,ʧáaɾa,hachaaxe10744,false,expert,Chacon2017,ʧ   a a   -   -   -   ɾ   a   -   -   -,,Chacon2017
311,311,lobéɾo,cuchilloknife6680,false,expert,Chacon2017,l   o   b   e   ɾ   o,,Chacon2017
312,312,hápa,canoacanoe3696,false,expert,Chacon2017,h   a   p   a   -   -,,Chacon2017
313,313,tói,remopaddle20967,false,expert,Chacon2017,t   o   i,,Chacon2017
314,314,tótʰe,porramacanaclub26861,false,expert,Chacon2017,-   -   t   o   t ʰ   e   -   -   -   -   -   -   -,,Chacon2017
315,315,míasũ,lanzaspear9427,false,expert,Chacon2017,m   i   a   s   ũ   -   -   -   -   -   -,,Chacon2017
316,316,sía,flechaarrow27116,false,expert,Chacon2017,-   -   -   s   i   -   -   a   -   -   -   -   -,,Chacon2017
317,317,úgu,cerbatanablowgun4640,false,expert,Chacon2017,-   -   -   -   u   -   -   g   u   -   -   -,,Chacon2017
318,318,bi̵sía,dantatapir7095,false,expert,Chacon2017,b   i ̵   s   i   a,,Chacon2017
319,319,imáma,tigrejaguar23469,false,expert,Chacon2017,i   m   a   m   a,,Chacon2017
320,320,ĩ̵pʰídi,leonpumapuma26881,false,expert,Chacon2017,ĩ ̵   -   -   p ʰ   i   d   i,,Chacon2017
321,321,eʧúru,armadilloquinquinchochupaarmadillo1930,false,expert,Chacon2017,e   ʧ   u   r   u   -   -   -   -   -   -   -,,Chacon2017
322,322,úsa,perrodog26890,false,expert,Chacon2017,-   -   u   s   a,,Chacon2017
323,323,bígi,venadodeer24678,false,expert,Chacon2017,b   i   -   -   g   i   -   -,,Chacon2017
324,324,ʧṹa,monoaulladorhowlermonkey14559,false,expert,Chacon2017,ʧ   ũ   a,,Chacon2017
325,325,jére,marimondamaquisapaspidermonkey14045,false,expert,Chacon2017,j   e   r   e,,Chacon2017
326,326,sidíma,chiguiroronsococapybara4913,false,expert,Chacon2017,-   -   s   i   d   i   m   a,,Chacon2017
327,327,gṍso,osohormigueroanteater17205,false,expert,Chacon2017,g   õ   s   o   -   -   -,,Chacon2017
328,328,pẽɾṍɾã,pacaguaguamajaspaca17412,false,expert,Chacon2017,p   ẽ   ɾ   õ   -   -   -   ɾ   ã,,Chacon2017
329,329,kʰóɾe,caimancayman3256,false,expert,Chacon2017,k ʰ   o   ɾ   e,,Chacon2017
330,330,hṍpʰe,tortugatortoise23706,false,expert,Chacon2017,h   õ   p ʰ   e,,Chacon2017
331,331,sibíi,tortugamoteloriverturtle26655,false,expert,Chacon2017,s   i   b   i i,,Chacon2017
332,332,bebere,tortugamoteloriverturtle23690,false,expert,Chacon2017,b   e   -   b   e   -   r   e,,Chacon2017
333,333,pidówe,sainocollaredpeccary21831,false,expert,Chacon2017,-   -   -   p   i   d   o   w   e   -,,Chacon2017
334,334,pído,jabalimayorwhitelippedpeccary12114,false,expert,Chacon2017,-   -   -   p   i   d   o   -   -,,Chacon2017
335,335,kʰuɾihíwa,agutiagouti472,false,expert,Chacon2017,-   k ʰ   u   ɾ   i   h   i   w   a,,Chacon2017
336,336,mísi,gatocat10063,false,expert,Chacon2017,m   i   s   i   -   -   -   -,,Chacon2017
337,337,táama,serpienteculebrasnake26898,false,expert,Chacon2017,t   a a   m   a   -   -   -,,Chacon2017
338,338,hépʰã,mapanaanacondawaterboa13883,false,expert,Chacon2017,h   e   p ʰ   ã,,Chacon2017
339,339,sisipʰúru,picaflorcolibrihummingbird18570,false,expert,Chacon2017,s   i   s   i   p ʰ   u   r   u   -   -,,Chacon2017
340,340,pagáɾa,guacamayomacaw10590,false,expert,Chacon2017,-   -   p   a   g   a   -   -   ɾ   a   -   -,,Chacon2017
341,341,kʰṹarã,tucanpinshatoucan24107,false,expert,Chacon2017,k ʰ   ũ   -   a   r   ã,,Chacon2017
342,342,kʰáre,loroparrot13397,false,expert,Chacon2017,k ʰ   a   r   e   -   -,,Chacon2017
343,343,místa,pericopihuichoparakeet18314,false,expert,Chacon2017,m   i   s   -   t   -   a,,Chacon2017
344,344,ãkóso,gallinazobuzzard9931,false,expert,Chacon2017,ã   k   o   s   o   -,,Chacon2017
345,345,dotʰẽ́de,payocurassow17878,false,expert,Chacon2017,d   o   t ʰ   ẽ   d   e,,Chacon2017
346,346,baɾikʰókʰo,lechuzabuhoowl12777,false,expert,Chacon2017,b   a   ɾ   i   k ʰ   o   k ʰ   o,,Chacon2017
347,347,tʰusí,pavademonteguan17777,false,expert,Chacon2017,t ʰ   u   s   i,,Chacon2017
348,348,ʧikʰo,pescadofish18506,false,expert,Chacon2017,ʧ   i   k ʰ   o   -   -,,Chacon2017
349,349,tʰóo,caribepiranha3963,false,expert,Chacon2017,t ʰ   o o   -,,Chacon2017
350,350,kʰími,abejabee100,false,expert,Chacon2017,-   -   k ʰ   i   m   i   -,,Chacon2017
351,351,púɾi,pulgaflea19776,false,expert,Chacon2017,p   u   ɾ   i,,Chacon2017
352,352,tʰĩ̵,piojolouse19049,false,expert,Chacon2017,t ʰ   ĩ ̵,,Chacon2017
353,353,kʰẽpére,zancudomosquito25923,false,expert,Chacon2017,k ʰ   ẽ   p   e   r   e   -,,Chacon2017
354,354,nepʰísi̵,hormigaant11459,false,expert,Chacon2017,n   e   p ʰ   i   s   i ̵,,Chacon2017
355,355,tʰãa,hormigaant11457,false,expert,Chacon2017,t ʰ   ã   a,,Chacon2017
356,356,sĩ́ta,niguapiguechiggoejiggerflea26925,false,expert,Chacon2017,-   s   ĩ   -   -   -   t   -   a   -   -   -   -   -,,Chacon2017
357,357,mée,montebush14669,false,expert,Chacon2017,m   e e   -,,Chacon2017
358,358,oi,montebush14724,false,expert,Chacon2017,o   i,,Chacon2017
359,359,pakʰúɾu,arboltree26040,false,expert,Chacon2017,p   a   k ʰ   u   ɾ   u   -   -,,Chacon2017
360,360,kʰíɾu,hojaleaf11234,false,expert,Chacon2017,k ʰ   i   ɾ   u   -   -   -   -   -,,Chacon2017
361,361,kʰitúa,hojadearboltreeleaf11165,false,expert,Chacon2017,k ʰ   i   t   u   a,,Chacon2017
362,362,nétʰa táu,semillaseed22076,false,expert,Chacon2017,n   e   t ʰ   a,,Chacon2017
363,363,pe,maizcornmaize14234,false,expert,Chacon2017,p   e   -   -   -   -,,Chacon2017
364,364,petáu,maizcornmaize14234,false,expert,Chacon2017,p   e   t   a   -   u,,Chacon2017
365,365,sĩ́asõ,yucamanioc25891,false,expert,Chacon2017,s   ĩ   a   s   õ,,Chacon2017
366,366,pʰokʰúɾa,harinadeyucamaniocflour10831,false,expert,Chacon2017,p ʰ   o   -   k ʰ   u   ɾ   a,,Chacon2017
367,367,ʧíhõ,tabacotobacco27120,false,expert,Chacon2017,-   -   -   -   ʧ   i   h   õ,,Chacon2017
368,368,hiatáu,calabazoporogourd3329,false,expert,Chacon2017,h   i   -   a   t   a   u,,Chacon2017
369,369,ĩkʰáde,nameyam26176,false,expert,Chacon2017,ĩ   -   k ʰ   a   -   d   e,,Chacon2017
370,370,síaɾo,camotebatatasweetpotato3551,false,expert,Chacon2017,s   i   a   ɾ   o,,Chacon2017
371,371,kʰã́iʧi,achiotebijaachiote171,false,expert,Chacon2017,k ʰ   ã   i   ʧ   i,,Chacon2017
372,372,pʰidá,ajichilipepper577,false,expert,Chacon2017,p ʰ   i   d   a   -,,Chacon2017
373,373,béu,cocacoca5259,false,expert,Chacon2017,b   e   u,,Chacon2017
374,374,dápʰa,ajahuascajajebanisterium561,false,expert,Chacon2017,d   a   -   p ʰ   a   -   -   -   -   -   -   -,,Chacon2017
375,375,pʰáta,platanoplantain26671,false,expert,Chacon2017,p ʰ   a   t   a   -   -   -   -   -   -   -   -   -   -   -,,Chacon2017
376,376,méme,chontachontapalm4984,false,expert,Chacon2017,-   -   m   e   m   e   -   -   -   -   -   -   -   -   -   -   -,,Chacon2017
377,377,sía,canabravacane27116,false,expert,Chacon2017,-   -   -   s   i   -   -   a   -   -   -   -   -,,Chacon2017
378,378,tʰã,salsalt26973,false,expert,Chacon2017,-   -   t ʰ   ã   -   -   -   -,,Chacon2017
379,379,bekʰaitʰúa,chichamasatochicha4860,false,expert,Chacon2017,b   e   k ʰ   a   i   t ʰ   u   a,,Chacon2017
380,380,ába,unoone24236,false,expert,Chacon2017,-   a   b   a   -   -   -   -   -   -   -,,Chacon2017
381,381,omé,dostwo7925,false,expert,Chacon2017,-   -   o   m   e   -   -   -,,Chacon2017
382,382,hoisomáa,cincofive5196,false,expert,Chacon2017,h   o   i   s   o   m   a a,,Chacon2017
383,383,túma,sonajeromaracarattle22430,false,expert,Chacon2017,-   -   -   t   u   m   a,,Chacon2017
384,384,ʧókʰo,tambordrum23093,false,expert,Chacon2017,ʧ   o   k ʰ   o,,Chacon2017
385,385,ʧiɾiʧíɾi,orejeraareteearornament17025,false,expert,Chacon2017,ʧ   i   ɾ   i   ʧ   i   ɾ   i,,Chacon2017
386,386,kʰi̵ɾi̵depéna,orejeraareteearornament17062,false,expert,Chacon2017,k ʰ   i ̵   ɾ   i ̵   d   e   p   e   n   a,,Chacon2017
387,387,pakʰúɾu kʰéɾa,orejeraareteearornament17068,false,expert,Chacon2017,p   a   k ʰ   u   ɾ   u,,Chacon2017
388,388,haipána,curanderoshamanfolkhealer6944,false,expert,Chacon2017,h   a   i   p   a   n   a,,Chacon2017
389,389,pi̵,ustedyousingular26772,false,expert,Chacon2017,p   i ̵   -   -,,Chacon2017
390,390,pã́ɾã,ustedesyouplural24253,false,expert,Chacon2017,-   -   -   p   ã   -   ɾ   ã   -,,Chacon2017
391,391,sã́u,coronacrownofhead26988,false,expert,Chacon2017,s   ã   u,,Chacon2017
392,392,poɾo sã́u,coronacrownofhead5991,false,expert,Chacon2017,p   o   ɾ   o   -   -,,Chacon2017
393,393,pʰáta kʰã́i,sementerademaizcornfield21961,false,expert,Chacon2017,-   -   -   p ʰ   a   t   a,,Chacon2017
394,394,pʰáta ẽ́uhã,sementerademaizcornfield21961,false,expert,Chacon2017,-   -   -   p ʰ   a   t   a,,Chacon2017
395,395,to ʧákʰe,quebradacanostream20167,false,expert,Chacon2017,t   o,,Chacon2017
396,396,isía,plumafeather19161,false,expert,Chacon2017,-   -   -   -   i   s   i   -   a   -   -   -   -,,Chacon2017
397,397,tʰã́rĩ,higadoliver11810,false,expert,Chacon2017,t ʰ   ã   r   ĩ   -   -   -,,Chacon2017
398,398,to,beberdrink2372,false,expert,Chacon2017,-   -   t   o   -   -   -   -,,Chacon2017
399,399,unu,versee24985,false,expert,Chacon2017,-   u   -   n   u,,Chacon2017
400,400,ũɾĩ,oirhear17331,false,expert,Chacon2017,ũ   ɾ   ĩ,,Chacon2017
401,401,piu,morirdie14819,false,expert,Chacon2017,p   i   u,,Chacon2017
402,402,haiʔida,morirdie14879,false,expert,Chacon2017,h   a   i   ʔ   i   d   a,,Chacon2017
403,403,ʧe,venircome24749,false,expert,Chacon2017,ʧ   e,,Chacon2017
404,404,ipúɾu,llenofull13220,false,expert,Chacon2017,i   p   u   ɾ   u,,Chacon2017
405,405,ʧiwídi,nuevonew16451,false,expert,Chacon2017,ʧ   i   -   w   i   d   i,,Chacon2017
406,406,tʰĩ̵,nombrename15947,false,expert,Chacon2017,t ʰ   ĩ ̵   -,,Chacon2017
407,407,hãɾãpʰua,soplarblow27020,false,expert,Chacon2017,h   ã   ɾ   ã   p ʰ   u   a,,Chacon2017
408,408,mi̵,yoi25763,false,expert,Chacon2017,m   i ̵,,Chacon2017
409,409,jankwixia,lenguatongue26675,false,expert,Chacon2017,-   j   a   -   n   -   -   -   (   k w   i   x   i   -   -   a   -   -   ),,Chacon2017
410,410,sula,dientetooth26290,false,expert,Chacon2017,s   u   -   l   -   a   -   -,,Chacon2017
411,411,kimpuh,nariznose42,false,expert,Chacon2017,-   -   -   -   -   -   -   -   -   -   k   i   m   p   u   -   h   -   -   -   -   -   -   -   -,,Chacon2017
412,412,kasu,ojoeye48,false,expert,Chacon2017,-   -   k   a   s   u   -   -   -   -,,Chacon2017
413,413,kail,orejaear16948,false,expert,Chacon2017,(   -   -   -   )   k   a   -   -   -   -   i   -   -   -   l   -   -   -,,Chacon2017
414,414,ʧiʧu,tetasenopechowomansbreasts23304,false,expert,Chacon2017,-   -   ʧ   i   -   -   ʧ   u   -   -   -,,Chacon2017
415,415,ʧti̵,manohand13840,false,expert,Chacon2017,-   -   -   -   ʧ   t   i ̵   -   -   -   -,,Chacon2017
416,416,wakpul,rodillaknee21112,false,expert,Chacon2017,(   w   a   k   -   )   -   -   -   -   -   -   -   p   u   l   -   -   -   -   -   -   -   -   -   -   -   -   -   -,,Chacon2017
417,417,aja,pielskin18839,false,expert,Chacon2017,(   -   -   )   a   j   a   -   -,,Chacon2017
418,418,ʧi̵h,huesobone11578,false,expert,Chacon2017,-   -   -   ʧ   i ̵   -   h   -   -   -   -   -   -,,Chacon2017
419,419,aimpi,sangreblood21596,false,expert,Chacon2017,-   a   i   m   p   i   -   -,,Chacon2017
420,420,awa,gentepeople10130,false,expert,Chacon2017,a   w   a,,Chacon2017
421,421,ap ampu,maridoesposohusband26472,false,expert,Chacon2017,a   p,,Chacon2017
422,422,taitta,padrefather17461,false,expert,Chacon2017,-   -   t   a   i   -   t t   a   -   -,,Chacon2017
423,423,i̵labaʔ,viejooldman25241,false,expert,Chacon2017,-   -   i ̵   l   a   b   a   ʔ,,Chacon2017
